TF-IDF_br,TF-IDF_coffee,TF-IDF_flavor,TF-IDF_good,TF-IDF_great,TF-IDF_like,TF-IDF_love,TF-IDF_one,TF-IDF_product,TF-IDF_taste,SentimentScore,HelpfulnessNumerator,HelpfulnessDenominator,Score,Topic_0,Topic_1,Topic_2
0,0,0,1,0,0,0,0,0,0,0.55,0,0,5,0.168065212,0.174366659,0.657568128
0,0,0,0,0,0.881013772,0,0,0,0.473090619,-0.04,0,0,4,0.086353375,0.088098128,0.825548497
0,0,0,0,0,0,0,0,0,1,0.45,0,0,4,0.166671847,0.168602997,0.664725156
0,0,0.717621054,0,0,0,0.69643379,0,0,0,-0.109375,0,0,2,0.412191238,0.475056508,0.112752254
0,0,0.352295095,0.64937264,0.342452953,0,0.341893827,0.339285411,0,0.323918718,0.312878788,0,0,3,0.384877766,0.208061625,0.407060609
0,0,0,0.487969824,0.514671229,0,0,0.509910742,0,0.486816199,0.383333333,0,0,5,0.441155345,0.069252774,0.489591881
0,0,0,0,0,0,0,0,0,1,0.108333333,0,0,2,0.166671847,0.168602997,0.664725156
0,0,0,0,0,0,1,0,0,0,0.183333333,0,0,5,0.662090791,0.168819321,0.169089887
0,0,0.759638056,0,0,0.650346081,0,0,0,0,0.3,0,0,5,0.117582526,0.735512346,0.146905128
0,0,0,0,0,1,0,0,0,0,0.5,0,0,5,0.177501522,0.183052925,0.639445553
0.496681139,0,0,0.435569612,0.45940371,0.404611287,0,0,0,0.434539868,0.60952381,0,0,5,0.235732475,0.057271362,0.706996162
0,0,0.717621054,0,0,0,0.69643379,0,0,0,0.4,0,0,5,0.412191238,0.475056508,0.112752254
0.429829028,0,0.408995239,0,0,0.700303122,0.396919939,0,0,0,0.4375,0,0,5,0.190451333,0.302355799,0.507192867
0,0,0.65365127,0.301212859,0.635390077,0.279804006,0,0,0,0,0.235784314,0,0,4,0.389730575,0.521605634,0.088663791
0,0,0,0,0,0,0,0,0,0,0.236111111,0,0,4,0.333333333,0.333333333,0.333333333
0,0,1,0,0,0,0,0,0,0,0.533333333,0,0,5,0.166669266,0.666648725,0.166682009
0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.656545319,0.172018752,0.171435929
0,0,0,0,0.915191608,0.403019007,0,0,0,0,0.533333333,3,5,2,0.807258385,0.089569515,0.103172099
0,0,0,0,0,0,0,0,0,1,0.583333333,1,2,5,0.166671847,0.168602997,0.664725156
0,0,0.846793051,0,0,0.36248088,0,0,0,0.389293129,0.20952381,1,2,4,0.068008184,0.588830428,0.343161388
0.262438941,0,0,0,0.485484203,0.641371795,0,0.480993684,0,0.229604416,0.238571429,1,2,5,0.479354342,0.035097156,0.485548502
0,0,1,0,0,0,0,0,0,0,0.725,1,2,5,0.166669266,0.666648725,0.166682009
0,0,0.250086925,0,0.486200387,0.642317943,0.485406563,0,0,0.229943128,0.469230769,1,2,5,0.524637227,0.183205234,0.292157539
0,0,0,0,0,0,0.466736863,0,0,0.884396235,-0.081216931,1,2,2,0.276312048,0.085320544,0.638367408
0.821830712,0,0.260665541,0,0,0.446325225,0,0,0,0.239669667,-0.178333333,1,2,1,0.042325012,0.188417615,0.769257374
0,0,0,0,0,0.681454331,0,0,0,0.731860639,0.5,4,7,1,0.114096379,0.116131758,0.769771863
0,0,0,0.567256835,0.598296775,0,0,0,0,0.565915764,0.55,2,4,5,0.337853271,0.085570752,0.576575978
0,0,0,0.486993589,0.513641575,0,0.512802948,0,0,0.485842272,0.385,0,1,4,0.457873919,0.068769985,0.473356096
0,0,0,0,0,0.681454331,0,0,0,0.731860639,0.020833333,0,1,3,0.114096379,0.116131758,0.769771863
0,0,0,0,0,1,0,0,0,0,0.266964286,0,1,5,0.177501522,0.183052925,0.639445553
0.969297498,0,0,0.170007074,0,0,0,0.177651217,0,0,0.018055556,0,1,5,0.049035163,0.042820941,0.908143896
0,0,0,0,1,0,0,0,0,0,0.303571429,0,1,5,0.66641047,0.166831542,0.166757988
0,0,0.899396043,0,0.437134713,0,0,0,0,0,0.139583333,0,1,1,0.329789378,0.586824407,0.083386216
0,0,0,0,0,1,0,0,0,0,0.5,0,1,4,0.117813619,0.121198997,0.760987384
0,0,0,1,0,0,0,0,0,0,0.622222222,0,1,3,0.168065212,0.174366659,0.657568128
0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.666601677,0.16667014,0.166728183
0,0,0,0,0,0.540829102,0,0.608388264,0,0.580833541,0.595833333,0,1,5,0.257014525,0.089307035,0.653678441
0,0,0.61144353,0,0,0.523472857,0.593391084,0,0,0,0,0,1,3,0.380416898,0.517940969,0.101642133
0.963467899,0,0,0.10561538,0,0,0.222425426,0,0,0.105365692,0.412121212,43,47,5,0.089170353,0.02609436,0.884735288
0,0,0,0,0,0.422063604,0,0,0,0.906566222,0.255,13,15,5,0.084749211,0.08602504,0.829225749
0.883407761,0,0,0,0.272368441,0,0,0,0.281130441,0.25762732,0.392,14,17,5,0.331754602,0.047775697,0.6204697
0.854246016,0,0.27094692,0,0,0.231964771,0.2629474,0,0.27185018,0,0.3,4,4,5,0.28295616,0.183636139,0.533407701
0,0,1,0,0,0,0,0,0,0,0.28,4,4,5,0.11111275,0.777766416,0.111120834
0,0,0.91341167,0,0,0,0.295481275,0,0,0.279946312,0.074458874,11,14,5,0.152362188,0.658003835,0.189633977
0,0,0.439933659,0.135152266,0.142547713,0.251092503,0,0,0.735667123,0.404498243,0.162929293,20,27,1,0.431852501,0.254246802,0.313900696
0,0,0.622288607,0.573520894,0,0.532757612,0,0,0,0,0.225757576,3,3,5,0.085863168,0.477133377,0.437003456
0,0,0.418592141,0,0.813795689,0,0,0.403134215,0,0,0.433333333,3,3,5,0.65310239,0.279676056,0.067221554
0.96000972,0,0,0,0,0,0,0,0,0.279966672,0.325,3,3,5,0.066675347,0.066853453,0.8664712
0,0,0,0,0,0,0,0,0,0,0.2,0,1,4,0.333333333,0.333333333,0.333333333
0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333,0.333333333,0.333333333
0,0,0,0,0,0,0,0,0,0,0.158333333,0,1,3,0.333333333,0.333333333,0.333333333
0,0,0,0,0,0.524221824,0,0.589706443,0.614359659,0,0.265625,3,6,2,0.803031362,0.090757734,0.106210903
0,0,0.759638056,0,0,0.650346081,0,0,0,0,-0.17,1,3,5,0.117582526,0.735512346,0.146905128
0,0,0,0,0,0,0,0,0,1,-0.028869048,1,3,1,0.166671847,0.168602997,0.664725156
0,0,0,0,0,0,0,0,0,0,-0.071428571,1,3,1,0.333333333,0.333333333,0.333333333
0.845654883,0.070235585,0,0.317831019,0.055870422,0.196827348,0.111558405,0.276768226,0.057667755,0.211386416,0.14052381,1,3,5,0.17024086,0.040550965,0.789208174
0,0,1,0,0,0,0,0,0,0,0.078571429,1,3,3,0.11111275,0.777766416,0.111120834
0,0,0,0,0,0,0,1,0,0,0.029017857,4,8,1,0.656545319,0.172018752,0.171435929
0.751845853,0,0,0.659338922,0,0,0,0,0,0,0.115104167,2,5,4,0.111552099,0.113353073,0.775094828
0,0,0,1,0,0,0,0,0,0,0.3,0,2,1,0.111988287,0.11586215,0.772149563
0,0,0,0,0.432158868,0.380615898,0,0,0,0.817539143,-0.122222222,0,2,1,0.286627146,0.068758232,0.644614622
0,0,0,0,0,0,0,0,0,0,-1,0,2,1,0.333333333,0.333333333,0.333333333
0.232452597,0,0,0,0,0.757451306,0,0,0,0.61010926,0.041153846,1,4,2,0.037982902,0.038572647,0.923444451
0.775305201,0,0,0,0,0.631586768,0,0,0,0,-0.05,1,4,1,0.114111127,0.115395865,0.770493008
0,0,0,1,0,0,0,0,0,0,0.7,1,4,4,0.168065212,0.174366659,0.657568128
0,0,0,0,0,0,0,0,0,0,0.5,1,4,3,0.333333333,0.333333333,0.333333333
1,0,0,0,0,0,0,0,0,0,0.171428571,2,6,1,0.111130004,0.111143419,0.777726576
0,0,0,0,0,0,0,0,0,0,0.04,3,8,1,0.333333333,0.333333333,0.333333333
0,0,0.899396043,0,0.437134713,0,0,0,0,0,0.389225589,1,5,2,0.329789378,0.586824407,0.083386216
0.956376073,0,0,0,0,0,0,0.292138334,0,0,0.013257576,1,5,2,0.11091334,0.068986389,0.820100271
0,0,0,0,0,0,0,0,0,1,0.2,2,7,1,0.166671847,0.168602997,0.664725156
0,0,0,0,0,0,0,0,0,0,-0.175,0,4,1,0.333333333,0.333333333,0.333333333
0,0,0,0,0,0,0,0,0,1,0.166666667,0,5,1,0.166671847,0.168602997,0.664725156
0,0,0,0,0,0.461078224,0.522662643,0.518675085,0,0.495183592,0.130952381,1,7,1,0.47484738,0.070493247,0.454659372
0,0,0,0,0,1,0,0,0,0,0.2,0,7,1,0.177501522,0.183052925,0.639445553
0,0,0,0,1,0,0,0,0,0,0.378333333,3,3,5,0.777616426,0.111214951,0.111168623
0.425095,0,0.606736004,0,0,0.34629508,0,0.389553487,0.202919563,0.371910086,-0.047202797,7,9,1,0.202213337,0.326487484,0.471299179
0.775305201,0,0,0,0,0.631586768,0,0,0,0,-0.059722222,7,9,1,0.114111127,0.115395865,0.770493008
1,0,0,0,0,0,0,0,0,0,-0.197511905,7,9,1,0.111130004,0.111143419,0.777726576
0,0,1,0,0,0,0,0,0,0,0.44,7,9,5,0.11111275,0.777766416,0.111120834
0,0,0,0,0,0,1,0,0,0,0.26,7,9,5,0.662090791,0.168819321,0.169089887
0,0,0,0,0.894719163,0,0.446629174,0,0,0,0.4625,7,9,5,0.832574262,0.083705135,0.083720603
0,0,0,0,0,0,0,0,0,0,-0.195918367,2,2,1,0.333333333,0.333333333,0.333333333
0,0,0,0.501846995,0.52930775,0.466177972,0,0,0,0.500660562,-0.00625,2,2,5,0.291224666,0.06953223,0.639243104
0,0,0.421576803,0.388538537,0,0.721845936,0,0,0,0.38761998,0.268181818,2,2,1,0.057051226,0.292461123,0.650487651
0,0,0.717621054,0,0,0,0.69643379,0,0,0,0.5,2,2,5,0.412191238,0.475056508,0.112752254
0,0,0,0,0,0,0,0,0,1,0.264285714,2,2,5,0.166671847,0.168602997,0.664725156
0.65788034,0,0.625992917,0,0,0,0,0,0.418719867,0,0.196573129,2,2,5,0.258652889,0.370876979,0.370470132
0.85618957,0,0.27156337,0,0.263976647,0.23249253,0.26354565,0,0,0,0.296491228,2,2,5,0.281998645,0.184169637,0.533831718
0,0,1,0,0,0,0,0,0,0,0.1,2,2,5,0.166669266,0.666648725,0.166682009
0.71385326,0,0.679252833,0,0,0,0,0,0.170379317,0,0.273481048,2,2,5,0.132306469,0.433962781,0.43373075
0,0,0,0,1,0,0,0,0,0,0.366666667,2,2,5,0.66641047,0.166831542,0.166757988
0.378706483,0,0,0,0,0.925516828,0,0,0,0,0.03125,4,5,1,0.069399774,0.070644361,0.859955864
0.323987291,0,0,0.852371922,0,0,0,0.296899233,0,0.283452267,0.315530303,4,5,5,0.059219372,0.050010337,0.890770291
0,0,0,0.688623686,0,0,0.7251189,0,0,0,0.5,1,1,5,0.42824685,0.11748129,0.45427186
0,0,0,0,0,0,1,0,0,0,0.35,1,1,5,0.662090791,0.168819321,0.169089887
0,0,0,0,0,1,0,0,0,0,0,1,1,4,0.117813619,0.121198997,0.760987384
0,0,0,0,0.915191608,0.403019007,0,0,0,0,0.8,1,1,5,0.807258385,0.089569515,0.103172099
0,0,0,0,0,0,0,1,0,0,0.1,1,1,1,0.656545319,0.172018752,0.171435929
0,0,1,0,0,0,0,0,0,0,0.125,1,1,5,0.166669266,0.666648725,0.166682009
0,0,0,0,0,0,0,0,1,0,0.2625,1,1,5,0.666601677,0.16667014,0.166728183
0,0,0.577391863,0.266071316,0,0,0.560344768,0,0,0.530884576,0.231388889,1,1,4,0.232931672,0.354487491,0.412580838
0,0,0,0,0.611947311,0.53896123,0,0,0,0.578827506,0.366666667,1,1,5,0.376288695,0.086901121,0.536810184
0,0,0.534076136,0,0,0.4572366,0,0.514353575,0,0.491057809,0.100510204,1,1,5,0.13967698,0.39660236,0.46372066
0,0,0.457523275,0,0,0.783395372,0,0,0,0.420671065,0.299285714,1,1,5,0.068927991,0.358283501,0.572788508
0.800232809,0,0.50763038,0.23392412,0,0.217297847,0,0,0,0,0.412103175,1,1,5,0.042086432,0.328629469,0.6292841
0,0,0,0,0,0,1,0,0,0,0.55,1,1,5,0.662090791,0.168819321,0.169089887
0.867626746,0,0,0.190218541,0,0,0,0.198771466,0.414162577,0,0.252777778,1,1,4,0.344441997,0.037581799,0.617976203
0,0,0,0.359748579,0.758867594,0,0,0.375924199,0.391640053,0,0.302777778,1,1,5,0.758604005,0.058552733,0.182843262
0,0,0,0.303541751,0,0.845902113,0,0.317190105,0,0.302824138,0.091468254,1,1,2,0.065005325,0.051508126,0.883486549
0,0,0.327513215,0,0,0,0.635687229,0.630837371,0,0.301132949,0.075,1,1,3,0.578667137,0.224614411,0.196718451
0,0,0,0,0.707684267,0,0.706528824,0,0,0,0.247857143,1,1,5,0.776295096,0.11182432,0.111880584
0.953202206,0,0.302333516,0,0,0,0,0,0,0,0.5,1,1,5,0.066678773,0.266648392,0.666672835
0,0,0.600093535,0.553065212,0,0,0,0.577933058,0,0,0.186174242,1,1,5,0.21980396,0.531947941,0.248248099
0,0,0,0,0,0,0,0,0,1,0.583333333,1,1,5,0.166671847,0.168602997,0.664725156
0,0,0,0,0,0,0,0,0,0,0.399732143,1,1,5,0.333333333,0.333333333,0.333333333
0,0,1,0,0,0,0,0,0,0,-0.127777778,1,1,5,0.166669266,0.666648725,0.166682009
0,0,0.368288342,0,0.357999393,0.315301317,0.714829768,0.354688053,0,0,0.515384615,1,1,5,0.705576931,0.242367056,0.052056013
0.78048719,0,0.49510468,0,0.360954627,0,0,0,0.124188805,0,0.306524526,1,1,5,0.286532819,0.290491401,0.422975781
0.71385326,0,0.679252833,0,0,0,0,0,0.170379317,0,0.273481048,1,1,5,0.132306469,0.433962781,0.43373075
0,0,0.421636356,0,0.819714025,0,0,0,0,0.387674736,0.55,1,1,5,0.464794859,0.284334923,0.250870217
0,0,0.759638056,0,0,0.650346081,0,0,0,0,0.227142857,1,1,5,0.117582526,0.735512346,0.146905128
0,0,0,0.906947803,0,0.42124302,0,0,0,0,0.7,1,1,5,0.085227915,0.0879464,0.826825685
0,0,0,0,0,0.681454331,0,0,0,0.731860639,0.308630952,1,1,4,0.114096379,0.116131758,0.769771863
0.858357315,0,0,0,0,0.34962175,0,0,0,0.375482825,0,1,1,5,0.067498949,0.06801935,0.864481701
0.65587798,0,0.624087611,0,0,0,0,0,0.313084071,0.286909557,0.220670996,1,1,5,0.189433766,0.340402882,0.470163352
0,0,0,0,0,0.664390968,0,0.747385203,0,0,0.133333333,1,1,5,0.586735808,0.125190399,0.288073793
0,0,0.717621054,0,0,0,0.69643379,0,0,0,0.225,1,1,4,0.412191238,0.475056508,0.112752254
0.847041168,0,0,0,0,0.345012514,0,0,0.404336029,0,0.233333333,1,1,5,0.287628038,0.068139158,0.644232804
0,0,0.919314136,0,0,0.393524483,0,0,0,0,0.200297619,1,1,5,0.086363981,0.818582732,0.095053287
0.833265609,0,0.396438636,0,0.385363247,0,0,0,0,0,0.237373737,1,1,5,0.264025305,0.26810908,0.467865615
0.368055964,0,0.350216312,0,0,0.299829378,0,0.337283394,0.351383834,0.644014751,0.232154882,3,4,4,0.261240653,0.195647492,0.543111855
0,0,0,0.906947803,0,0.42124302,0,0,0,0,0.525,3,4,5,0.085227915,0.0879464,0.826825685
0,0,0,0,0,0.881013772,0,0,0,0.473090619,0.5,3,4,5,0.086353375,0.088098128,0.825548497
0,0,0,0,0,0.681454331,0,0,0,0.731860639,0.1,3,4,3,0.114096379,0.116131758,0.769771863
0,0,0,0,0,0,1,0,0,0,0.583333333,3,4,5,0.662090791,0.168819321,0.169089887
0.843473346,0,0.160518048,0.147938518,0.468100865,0,0,0,0,0.147588772,0.227954545,5,7,2,0.277113649,0.114998857,0.607887494
0.844762073,0,0,0,0,0,0,0.387066435,0,0.369535675,-0.145238095,5,7,1,0.110893843,0.069210023,0.819896134
0,0,0.344092432,0.317126485,0,0.883759691,0,0,0,0,0.437272727,5,7,5,0.057938866,0.335921013,0.60614012
0,0,0,0.819586109,0,0.38066681,0,0.428218857,0,0,0.240196078,2,3,1,0.138802987,0.072338232,0.788858781
0,0,0.348347705,0,0,0.596459229,0,0.335483792,0,0.640578559,0.110222222,2,3,4,0.062979658,0.27443143,0.662588911
0.916176343,0,0,0,0,0,0,0,0,0.400775383,0.246969697,2,3,5,0.083343366,0.08364214,0.833014494
0,0,0.526879298,0,0,0.451075198,0.511323552,0.507422503,0,0,0.009642857,2,3,4,0.529335316,0.393385538,0.077279146
0,0,1,0,0,0,0,0,0,0,0.367006803,2,3,5,0.11111275,0.777766416,0.111120834
0,0,1,0,0,0,0,0,0,0,-0.05,2,3,3,0.166669266,0.666648725,0.166682009
0,0,0,0,0.832435978,0.366576265,0.415538426,0,0,0,0.324444444,2,3,5,0.852834976,0.070477552,0.076687472
0.775305201,0,0,0,0,0.631586768,0,0,0,0,0.233333333,2,3,4,0.114111127,0.115395865,0.770493008
0,0,0,0,1,0,0,0,0,0,0.45,0,0,5,0.66641047,0.166831542,0.166757988
0.751845853,0,0,0.659338922,0,0,0,0,0,0,0.261049107,0,0,3,0.047799303,0.048523897,0.9036768
0.8475009,0,0.40321129,0,0,0.34519977,0,0,0,0,0.281818182,0,0,5,0.067685297,0.297507776,0.634806927
0,0,0,0,0,0,0,0,0,0,0.299470899,0,0,3,0.333333333,0.333333333,0.333333333
0,0,0,0,0,1,0,0,0,0,0.043939394,0,0,3,0.177501522,0.183052925,0.639445553
0,0,0.759638056,0,0,0.650346081,0,0,0,0,0.166666667,0,0,4,0.117582526,0.735512346,0.146905128
0,0,0,0.707943122,0,0,0,0,0,0.70626945,0.233333333,0,0,4,0.111544122,0.113997756,0.774458122
0,0,0,0.884537363,0.466469348,0,0,0,0,0,0.7,0,0,5,0.344975492,0.086992794,0.568031714
0.741140403,0,0.176304342,0,0,0.603755103,0,0.16979371,0,0.162103525,0.213541667,0,0,5,0.031326275,0.141383731,0.827289994
0,0,0,0,0,0,0,0,0,0,0.244444444,0,0,5,0.333333333,0.333333333,0.333333333
0,0,0,0,0,0,0,0,0,1,0.35,0,0,5,0.111114373,0.112329126,0.776556501
1,0,0,0,0,0,0,0,0,0,0.105395299,0,0,5,0.083347179,0.083357011,0.83329581
0,0,0,0,0,1,0,0,0,0,0.35967366,0,0,5,0.177501522,0.183052925,0.639445553
0,0,0,0,0,0,1,0,0,0,0.447222222,0,0,5,0.662090791,0.168819321,0.169089887
0,0,0,0,0,0.661545241,0.749905257,0,0,0,0.4,0,0,5,0.630362243,0.123868834,0.245768923
0.609426608,0,0,0,0,0,0.562766952,0.558473426,0,0,0.09325,0,0,5,0.545871279,0.085080871,0.36904785
0,0,0,0,0.695825957,0,0,0,0.718210441,0,0.270833333,1,5,5,0.777676743,0.111164024,0.111159234
0,0,0,0,0,0,1,0,0,0,0.1875,0,0,5,0.662090791,0.168819321,0.169089887
0.7301599,0,0.463179394,0,0,0.396540038,0,0.223037467,0,0.2129358,0.263536683,0,0,4,0.038212414,0.298769231,0.663018355
0.351822077,0.818173031,0.334769281,0,0,0,0,0,0,0.307804559,0.458333333,0,0,5,0.055561598,0.574873814,0.369564588
0.889666398,0,0,0,0.205723558,0,0,0.407641408,0,0,0.22,0,0,5,0.355219307,0.042418718,0.602361975
0.328865677,0,0.312925577,0.288402125,0.304183309,0.535807602,0,0,0,0.575440607,0.189021739,0,0,5,0.157853791,0.176467112,0.665679097
0.744275554,0,0.35410028,0.489525053,0,0.151577273,0,0,0.177640375,0.16278925,0.178566667,27,27,5,0.10454945,0.203211432,0.692239118
0.915827406,0,0,0.401572113,0,0,0,0,0,0,0.233333333,12,12,4,0.083552427,0.084403021,0.832044552
0,0,0,0,1,0,0,0,0,0,0.616666667,8,8,5,0.777616426,0.111214951,0.111168623
0,0,0.717052055,0,0.69701962,0,0,0,0,0,0.716666667,1,1,5,0.442201057,0.446616795,0.111182148
0,0,0,0,0,0,1,0,0,0,0.5,1,1,5,0.662090791,0.168819321,0.169089887
0,0,0,0,0,0,0,0,0,0,0.316666667,1,1,5,0.333333333,0.333333333,0.333333333
0,0.53228557,0,0,0,0.745835305,0,0,0,0.400501896,0.111375661,0,0,4,0.068927958,0.358666209,0.572405834
0,0.674683756,0,0,0,0,0.535815597,0,0,0.507645029,0.225,0,0,5,0.284184521,0.37886963,0.336945849
0,0,0,0,0.435958695,0,0,0,0.899966675,0,0.8,0,0,5,0.833273986,0.083359706,0.083366309
0,0.545229319,0,0,0.433714513,0.381986004,0,0,0.447666961,0.410241022,0.133333333,0,0,5,0.435646014,0.268183433,0.296170553
0.544390732,0,0,0.477409028,0,0,0,0.498875094,0,0.47628037,0.265651709,0,0,4,0.113389738,0.070029679,0.816580583
0,0,0,0,0,0.681454331,0,0,0,0.731860639,0.277666667,0,0,5,0.114096379,0.116131758,0.769771863
0,0,0,0.550986287,0,0,0.580187087,0,0.599830856,0,0.392857143,0,0,5,0.602617128,0.087616249,0.309766623
0,0,0,1,0,0,0,0,0,0,0.466666667,0,0,5,0.111988287,0.11586215,0.772149563
0,0,0,0,1,0,0,0,0,0,0.42,0,0,5,0.777616426,0.111214951,0.111168623
0,0,0,0.591500831,0,0.549459617,0,0,0,0.590102445,0.1025,0,0,5,0.084985482,0.086945493,0.828069025
0,0.65839109,0,0,0.523731504,0,0,0,0.540579767,0,0.766666667,0,0,5,0.582499855,0.334130725,0.083369421
0,0,0,0,0,0,0,0,1,0,0.6,0,0,5,0.666601677,0.16667014,0.166728183
0.6411467,0,0,0.562260166,0,0.522297247,0,0,0,0,0.183333333,0,0,5,0.084988978,0.086567688,0.828443334
0,0,0,0,0,0,0,0,1,0,0.083333333,1,8,1,0.666601677,0.16667014,0.166728183
0,0,0,0,0,0,0,0,0,0,0.38,0,0,5,0.333333333,0.333333333,0.333333333
0,0,0,0,1,0,0,0,0,0,0.397619048,4,4,5,0.66641047,0.166831542,0.166757988
0,0,0.717621054,0,0,0,0.69643379,0,0,0,0.354285714,5,6,5,0.412191238,0.475056508,0.112752254
0,0,0.717621054,0,0,0,0.69643379,0,0,0,0.083116883,2,2,5,0.412191238,0.475056508,0.112752254
0,0,0,0,0.750441233,0.66093718,0,0,0,0,0.8,2,2,4,0.664797582,0.123326027,0.211876392
0,0,0.824314556,0,0.400642754,0,0.39998862,0,0,0,0.327142857,2,2,4,0.448163335,0.484718221,0.067118444
0,0,0,0.447092966,0.235778807,0.830631224,0,0.233597955,0,0,0.155820106,2,2,5,0.273284922,0.039864434,0.686850644
0,0,0,0,0,0,0,1,0,0,0.146082251,4,5,5,0.656545319,0.172018752,0.171435929
0,0,0.73613168,0,0,0,0,0,0,0.676838348,0.108333333,4,5,5,0.111116176,0.471587812,0.417296012
0.775305201,0,0,0,0,0.631586768,0,0,0,0,0.166666667,1,1,4,0.114111127,0.115395865,0.770493008
0,0,0,0,0,0,0,0,0,1,0.00625,1,1,4,0.166671847,0.168602997,0.664725156
0,0,0,0.688623686,0,0,0.7251189,0,0,0,0.48125,1,1,5,0.42824685,0.11748129,0.45427186
0,0,0,0,0,0,0,0,0,0,0.208333333,1,1,5,0.333333333,0.333333333,0.333333333
0.9364349,0,0.127292279,0,0,0.326934785,0,0,0,0,0.38125,3,4,5,0.028175892,0.12265957,0.849164538
0,0,0,1,0,0,0,0,0,0,0.475,3,4,5,0.168065212,0.174366659,0.657568128
0,0,0.650184245,0.299615199,0,0,0.630988006,0,0,0.298906869,0.215151515,2,3,5,0.285072022,0.417887547,0.29704043
0,0,0,0,0,0.661545241,0.749905257,0,0,0,0.275,2,3,5,0.630362243,0.123868834,0.245768923
0,0,0.913848258,0.280743835,0,0,0,0.29336711,0,0,0.265,0,0,1,0.072393886,0.858949251,0.068656862
0,0,0,0,0,0,0.895789866,0.444477801,0,0,0.17,0,0,5,0.830426801,0.084784829,0.08478837
0.903009593,0,0.429620385,0,0,0,0,0,0,0,0.293452381,0,0,5,0.083348791,0.333495137,0.583156072
0,0,0,0,0,0,0.72593222,0,0,0.687766248,0.44375,0,0,5,0.408495894,0.113850544,0.477653562
0,0,0,0.56913561,0,0,0,0.59472604,0,0.567790098,0.6125,0,0,4,0.213986603,0.088241253,0.697772144
0,0,0.588568455,0,0.572125494,0,0.57119138,0,0,0,0.346666667,0,0,5,0.57195707,0.344133837,0.083909094
0,0,0.598652203,0,0.581927531,0,0,0,0,0.550432456,0.135714286,0,0,4,0.330759274,0.355551951,0.313688775
0,0,0,0.884851521,0,0,0.465873143,0,0,0,0.491666667,0,0,5,0.290259889,0.087837917,0.621902193
0,0,0,0,0,1,0,0,0,0,0.022222222,0,0,5,0.117813619,0.121198997,0.760987384
0,0,0,0,0,0,0,0,0,0,0.45,0,0,5,0.333333333,0.333333333,0.333333333
0,0,0,1,0,0,0,0,0,0,0.2,0,0,5,0.111988287,0.11586215,0.772149563
0,0,0,0,0,0.881013772,0,0,0,0.473090619,0.09375,0,0,5,0.086353375,0.088098128,0.825548497
0,0,0,0.428935209,0,0,0.903335257,0,0,0,0.364285714,0,0,5,0.589585588,0.088081337,0.322333075
0,0,0,0,0,0,0,0,0,0,0.725,0,0,5,0.333333333,0.333333333,0.333333333
0,0,0.521183099,0,0,0.446198533,0.505795529,0,0.522920576,0,0.475,0,0,5,0.565191257,0.358939036,0.075869707
0,0,0,0.580092456,0,0.538862098,0.610835806,0,0,0,0.344444444,0,0,5,0.334503724,0.089365931,0.576130345
0,0,1,0,0,0,0,0,0,0,0.440625,0,0,5,0.166669266,0.666648725,0.166682009
0,0,0,0,1,0,0,0,0,0,0.7,0,0,5,0.66641047,0.166831542,0.166757988
0,0,0,0,0,0,0,0,0,0,0.533333333,0,0,5,0.333333333,0.333333333,0.333333333
0,0,0,0,0,0,1,0,0,0,0.019583333,0,0,5,0.662090791,0.168819321,0.169089887
0,0,0,0,0.707684267,0,0.706528824,0,0,0,0.172222222,0,0,5,0.776295096,0.11182432,0.111880584
0,0,0,0,0,0,0,1,0,0,0.008333333,0,0,5,0.656545319,0.172018752,0.171435929
0,0,0.452974388,0,0,0.775606529,0.439600633,0,0,0,0.141309524,0,0,5,0.339224015,0.54423376,0.116542225
0,0,1,0,0,0,0,0,0,0,0.081818182,0,0,5,0.166669266,0.666648725,0.166682009
0.630047219,0,0,0,0.582760261,0.513255278,0,0,0,0,0.4125,0,0,5,0.376417122,0.086280127,0.537302751
0,0,0,0,0,0.539290793,0.61132176,0,0,0.579181446,0.283333333,1,2,2,0.323180986,0.087724176,0.589094838
0,0,0,0,0,0,0,0,1,0,0.296428571,6,10,1,0.666601677,0.16667014,0.166728183
0,0,0,0,0,0,0,0,0,1,-0.033333333,0,1,3,0.166671847,0.168602997,0.664725156
0,0,0.588568455,0,0.572125494,0,0.57119138,0,0,0,0.096875,0,1,5,0.57195707,0.344133837,0.083909094
0,0,0,0,0.579447447,0,0.578501378,0.574087809,0,0,0.2,0,1,4,0.831114714,0.084468328,0.084416958
0,0,0,0.688623686,0,0,0.7251189,0,0,0,0.218214286,0,1,5,0.42824685,0.11748129,0.45427186
0,0,0,0,0.726493055,0,0,0,0,0.687173807,0.3125,0,1,5,0.443179056,0.112516147,0.444304796
0,0,0,0,1,0,0,0,0,0,0.207142857,0,1,5,0.66641047,0.166831542,0.166757988
0,0,0,0,0,0.681454331,0,0,0,0.731860639,0.366666667,3,7,2,0.114096379,0.116131758,0.769771863
0,0,0,0.732664489,0,0.680589998,0,0,0,0,0.7,0,2,5,0.114627869,0.118291333,0.767080798
0.953202206,0,0.302333516,0,0,0,0,0,0,0,-0.002916667,1,4,2,0.066678773,0.266648392,0.666672835
